;clarity;color;colorINT;ClarityINT;carat;depth;table;price;x;y;z;cutINT;cut;Colors;ColorsNum;Clarities;ClaritiesNum
49977;VVS2;G;4;4;0.29;61.6;56;541;4.24;4.28;2.63;2;Very Good;;;;
49978;VVS2;G;4;4;0.29;60.2;59;541;4.27;04.3;2.58;2;Very Good;;;;
49979;VVS1;I;6;3;0.31;63.6;55;541;4.27;4.32;2.73;2;Very Good;;;;
49980;VS2;G;4;6;0.3;61.7;56;541;4.32;4.35;2.67;2;Very Good;;;;
49981;SI2;F;3;8;0.8;63.9;57;2189;5.86;5.84;3.74;1;Good;;;;
49982;VS2;E;2;6;0.6;61.2;56;2189;5.45;5.44;3.33;4;Ideal;;;;
49983;SI1;F;3;7;0.73;60.6;59;2190;5.81;5.77;3.51;3;Premium;;;;
49984;VVS2;G;4;4;0.6;61.2;56;2190;5.43;5.45;3.33;4;Ideal;;;;
49985;SI2;E;2;8;0.71;62.3;57;2190;5.66;5.74;3.55;4;Ideal;;;;
49986;SI2;F;3;8;0.74;59.3;61;2190;5.87;5.97;3.51;1;Good;;;;
49987;SI1;F;3;7;0.7;57.9;63;2190;05.8;5.84;3.37;1;Good;;;;
49988;SI2;F;3;8;0.73;58.1;62;2191;5.92;5.93;3.44;1;Good;;;;
49989;SI1;F;3;7;0.7;63.7;55;2192;5.62;5.69;03.6;2;Very Good;;;;
49990;SI2;E;2;8;0.7;63.7;61;2192;05.6;5.64;3.58;1;Good;;;;
49991;VS1;E;2;5;0.5;61.7;57;2192;05.11;5.13;3.16;4;Ideal;;;;
49992;VS1;E;2;5;0.57;61.8;55;2192;5.34;5.39;3.32;4;Ideal;;;;
49993;VS1;E;2;5;0.58;60.6;57;2192;05.4;5.45;3.29;4;Ideal;;;;
49994;VS1;E;2;5;0.58;62.9;54;2192;5.34;5.31;3.35;4;Ideal;;;;
49995;VS1;E;2;5;0.58;61.8;55;2192;5.39;5.35;3.32;3;Premium;;;;
49996;VS1;G;4;5;0.61;62.7;57;2192;5.43;5.36;3.38;3;Premium;;;;
49997;VS1;E;2;5;0.58;57.9;56;2192;5.52;5.49;3.19;0;Fair;;;;
49998;VS2;E;2;6;0.58;59.6;59;2192;5.43;5.38;3.22;3;Premium;;;;
49999;VS1;D;1;5;0.58;61.4;58;2192;5.37;5.34;3.29;3;Premium;;;;
50000;VVS1;H;5;3;0.59;62.1;55;2193;5.38;5.41;3.35;4;Ideal;;;;
50001;VS1;F;3;5;0.57;61;56;2193;5.36;05.4;3.28;4;Ideal;;;;
50002;SI1;H;5;7;0.76;65.5;59;2193;5.75;5.66;3.74;0;Fair;;;;
50003;VS1;I;6;5;0.74;62.9;57;2193;5.79;5.76;3.63;3;Premium;;;;
50004;VS1;H;5;5;0.74;66.3;63;2193;5.63;05.5;3.69;0;Fair;;;;
50005;SI1;E;2;7;0.7;62.4;60;2194;5.72;5.63;3.54;3;Premium;;;;
50006;SI2;G;4;8;0.71;59.5;57;2194;5.86;5.78;3.46;4;Ideal;;;;
50007;SI2;F;3;8;0.7;60.7;58;2195;5.73;5.77;3.49;2;Very Good;;;;
50008;SI1;J;7;7;0.83;63.8;58;2195;5.95;5.97;03.8;1;Good;;;;
50009;IF;H;5;2;0.57;62.2;56;2195;05.3;5.33;03.3;4;Ideal;;;;
50010;VVS2;F;3;4;0.51;62.4;63;2195;05.5;05.8;3.16;1;Good;;;;
50011;I1;J;7;9;0.95;61.7;59;2195;6.32;6.26;3.88;3;Premium;;;;
50012;SI1;H;5;7;0.73;62.8;55;2196;5.71;5.75;03.6;2;Very Good;;;;
50013;VS1;E;2;5;0.62;62.2;58;2196;5.41;5.46;3.38;3;Premium;;;;
50014;SI1;F;3;7;0.7;61.3;57;2196;5.76;5.79;3.54;4;Ideal;;;;
50015;SI1;F;3;7;0.7;60.4;58;2196;5.76;5.82;03.5;3;Premium;;;;
50016;SI1;F;3;7;0.7;62.7;57;2196;5.63;5.67;3.54;2;Very Good;;;;
50017;SI1;F;3;7;0.7;62.4;56;2196;5.64;05.7;3.54;2;Very Good;;;;
50018;SI1;F;3;7;0.7;62.3;58;2196;5.67;5.72;3.55;3;Premium;;;;
50019;SI1;F;3;7;0.7;59.8;60;2196;5.75;5.83;3.46;2;Very Good;;;;
50020;SI1;F;3;7;0.7;62.1;59;2196;5.68;5.72;3.54;3;Premium;;;;
50021;SI1;F;3;7;0.7;62.3;57;2196;5.65;5.69;3.53;2;Very Good;;;;
50022;SI1;F;3;7;0.7;62.6;56;2196;5.66;5.72;3.56;2;Very Good;;;;
50023;VS1;F;3;5;0.61;60;65;2196;5.53;5.47;03.3;1;Good;;;;
50024;VVS2;G;4;4;0.51;61.8;56;2197;05.11;5.15;3.16;4;Ideal;;;;
50025;VVS2;G;4;4;0.51;61.6;55;2197;5.13;5.16;3.17;4;Ideal;;;;
50026;SI1;D;1;7;0.73;62.2;57;2197;5.74;5.78;3.58;2;Very Good;;;;
50027;SI2;F;3;8;0.73;61.4;58;2197;5.83;05.8;3.57;3;Premium;;;;
50028;VS1;I;6;5;0.73;61.8;62;2197;5.78;5.72;3.55;3;Premium;;;;
50029;VVS2;F;3;4;0.51;61.7;56;2197;05.11;5.13;3.16;4;Ideal;;;;
50030;VVS1;H;5;3;0.62;61.1;56;2197;5.48;5.52;3.36;4;Ideal;;;;
50031;SI1;H;5;7;0.72;60.3;59;2197;5.77;5.83;03.5;4;Ideal;;;;
50032;VVS2;F;3;4;0.54;60.2;59;2198;5.27;05.3;3.18;2;Very Good;;;;
50033;SI2;H;5;8;0.74;62.8;59;2198;5.72;5.77;3.61;2;Very Good;;;;
50034;SI1;H;5;7;0.72;63;58;2198;5.68;5.71;3.59;2;Very Good;;;;
50035;SI1;F;3;7;0.71;60.9;59;2198;5.74;5.69;3.48;3;Premium;;;;
50036;SI1;F;3;7;0.71;63.2;56;2198;5.66;5.61;3.56;2;Very Good;;;;
50037;SI1;F;3;7;0.71;63.3;60;2198;5.61;5.54;3.53;2;Very Good;;;;
50038;SI2;D;1;8;0.71;64.6;60;2198;5.62;5.59;3.62;0;Fair;;;;
50039;SI1;F;3;7;0.71;57;68;2198;06.5;5.87;03.4;0;Fair;;;;
50040;VS1;I;6;5;0.71;63.3;58;2198;5.68;5.66;3.59;2;Very Good;;;;
50041;I1;F;3;9;0.9;61.9;59;2199;6.16;6.18;3.82;2;Very Good;;;;
50042;SI1;J;7;7;0.81;61.8;57;2199;06.2;5.96;03.7;3;Premium;;;;
50043;VVS2;E;2;4;0.49;61.9;56;2199;05.5;05.1;3.14;4;Ideal;;;;
50044;SI1;J;7;7;0.79;59.1;57;2199;06.8;06.6;3.59;3;Premium;;;;
50045;VS2;I;6;6;0.7;61.8;59;2200;5.67;5.73;3.52;2;Very Good;;;;
50046;VS2;D;1;6;0.59;62.9;56.7;2200;5.37;5.39;3.38;2;Very Good;;;;
50047;VS1;E;2;5;0.59;61.2;58;2200;05.4;5.45;3.32;2;Very Good;;;;
50048;SI1;H;5;7;0.7;61.5;55;2200;5.72;5.76;3.53;2;Very Good;;;;
50049;I1;E;2;9;0.9;62.4;63;2200;6.13;06.1;3.79;2;Very Good;;;;
50050;SI2;F;3;8;0.78;62.8;56;2200;05.9;5.86;3.69;3;Premium;;;;
50051;SI1;F;3;7;0.7;62.6;56;2200;5.69;5.66;3.55;4;Ideal;;;;
50052;SI2;H;5;8;0.83;60.7;57;2201;06.8;06.5;3.68;4;Ideal;;;;
50053;VVS2;F;3;4;0.58;60;57;2201;5.44;5.42;3.26;2;Very Good;;;;
50054;SI1;G;4;7;0.71;62.7;59;2201;5.65;5.67;3.55;2;Very Good;;;;
50055;SI1;H;5;7;0.74;60.9;60;2201;5.81;5.75;3.52;3;Premium;;;;
50056;VS1;F;3;5;0.6;61.9;55;2201;05.4;5.42;3.35;4;Ideal;;;;
50057;VS2;I;6;6;0.83;62.9;56;2201;5.98;5.94;3.75;4;Ideal;;;;
50058;VS2;I;6;6;0.7;62.8;59;2202;5.56;5.61;3.51;2;Very Good;;;;
50059;VS2;E;2;6;0.57;61.3;57;2202;5.29;5.38;3.27;4;Ideal;;;;
50060;VS2;E;2;6;0.57;61;54;2202;5.39;5.43;03.3;4;Ideal;;;;
50061;VVS1;G;4;3;0.56;62;56;2202;5.28;05.3;3.28;4;Ideal;;;;
50062;VS1;I;6;5;0.71;63.1;57;2202;5.68;5.58;3.55;2;Very Good;;;;
50063;VS1;I;6;5;0.71;62.5;61;2202;5.68;5.64;3.54;3;Premium;;;;
50064;VS1;J;7;5;0.8;61.6;60;2202;5.94;5.88;3.64;3;Premium;;;;
50065;VVS2;F;3;4;0.56;61.2;57;2202;5.31;5.35;3.26;4;Ideal;;;;
50066;VS2;D;1;6;0.61;62;56;2202;5.43;5.48;3.38;4;Ideal;;;;
50067;VS1;F;3;5;0.54;61.5;55;2202;5.26;5.27;3.24;4;Ideal;;;;
50068;SI2;H;5;8;0.7;61.6;56;2202;5.69;5.71;3.51;4;Ideal;;;;
50069;SI2;F;3;8;0.71;61.6;56;2202;5.68;5.74;3.52;4;Ideal;;;;
50070;VS1;G;4;5;0.69;60.8;64;2202;5.77;5.66;3.47;1;Good;;;;
50071;VS1;I;6;5;0.71;62.5;59;2202;5.75;5.71;3.58;3;Premium;;;;
50072;VS2;F;3;6;0.51;61.1;58;2203;5.19;5.16;3.16;3;Premium;;;;
50073;VVS1;J;7;3;0.72;61.4;61;2203;5.77;05.7;3.52;3;Premium;;;;
50074;VVS2;F;3;4;0.51;60.5;59;2203;5.17;5.15;03.12;3;Premium;;;;
50075;VVS2;F;3;4;0.51;62.2;56;2203;05.12;05.8;3.17;4;Ideal;;;;
50076;SI2;H;5;8;0.72;65.9;57;2203;05.6;5.54;3.67;0;Fair;;;;
50077;VVS2;F;3;4;0.51;62.6;57;2203;5.13;05.1;03.2;4;Ideal;;;;
50078;VVS2;F;3;4;0.51;62.4;57;2203;05.12;05.8;3.18;4;Ideal;;;;
50079;VVS2;F;3;4;0.51;61.2;56;2203;5.19;5.17;3.17;4;Ideal;;;;
50080;VVS2;F;3;4;0.51;61.2;56;2203;5.19;5.17;3.17;4;Ideal;;;;
50081;VS1;D;1;5;0.51;60;58;2203;5.19;5.14;03.1;3;Premium;;;;
50082;VVS1;F;3;3;0.52;61.7;56;2205;5.17;5.22;03.2;2;Very Good;;;;
50083;VS2;E;2;6;0.63;62.1;56;2205;5.49;5.52;3.42;4;Ideal;;;;
50084;VS2;J;7;6;0.76;61.2;57;2206;5.86;5.91;03.6;2;Very Good;;;;
50085;SI1;G;4;7;0.71;62.1;58;2206;5.68;5.72;3.54;2;Very Good;;;;
50086;SI1;G;4;7;0.71;62.4;57;2206;5.66;5.69;3.54;2;Very Good;;;;
50087;VS1;H;5;5;0.72;62.8;56;2206;5.72;5.77;3.61;2;Very Good;;;;
50088;I1;H;5;9;01.1;58.4;60;2206;6.53;6.48;03.8;3;Premium;;;;
50089;SI2;G;4;8;0.74;60.1;58;2206;5.89;5.86;3.53;3;Premium;;;;
50090;VVS2;E;2;4;0.5;61.7;55.7;2206;05.9;05.12;3.13;4;Ideal;;;;
50091;VS1;G;4;5;0.62;60.7;55;2206;5.55;5.59;3.38;4;Ideal;;;;
50092;VVS2;G;4;4;0.57;60.7;55;2206;5.36;5.34;3.25;4;Ideal;;;;
50093;VVS2;G;4;4;0.57;61.7;56;2206;5.33;05.3;3.28;4;Ideal;;;;
50094;VVS2;G;4;4;0.57;61.7;54;2206;5.41;5.32;3.31;4;Ideal;;;;
50095;VS1;D;1;5;0.61;62.4;57;2207;5.46;5.44;03.4;3;Premium;;;;
50096;SI1;H;5;7;0.71;62.4;62;2207;5.67;5.64;3.53;3;Premium;;;;
50097;VVS1;I;6;3;0.62;61.1;55;2207;5.52;5.57;3.39;4;Ideal;;;;
50098;VS2;D;1;6;0.61;61;57;2207;5.49;5.53;3.36;4;Ideal;;;;
50099;SI1;H;5;7;0.71;63.5;57;2207;5.67;5.64;3.59;2;Very Good;;;;
50100;SI1;H;5;7;0.71;62.5;60;2207;5.75;5.68;3.57;3;Premium;;;;
50101;SI1;H;5;7;0.71;63.1;57;2207;5.65;5.61;3.55;2;Very Good;;;;
50102;SI1;H;5;7;0.71;63.5;57;2207;5.67;5.63;3.59;2;Very Good;;;;
50103;SI1;H;5;7;0.71;64;61;2207;5.61;5.54;3.57;1;Good;;;;
50104;VS2;I;6;6;0.71;64.7;60;2208;5.54;5.46;3.56;0;Fair;;;;
50105;VVS1;J;7;3;0.72;60.1;58;2208;05.8;5.84;03.5;2;Very Good;;;;
50106;VVS1;F;3;3;0.51;60.9;57;2208;5.16;5.21;3.16;4;Ideal;;;;
50107;VS2;E;2;6;0.62;62;54.5;2208;5.46;5.48;3.39;4;Ideal;;;;
50108;IF;G;4;2;0.51;61.4;54;2208;5.18;5.24;03.2;4;Ideal;;;;
50109;SI2;G;4;8;0.7;58.6;56;2208;05.8;5.74;3.38;0;Fair;;;;
50110;SI2;G;4;8;0.71;62.1;58;2208;5.72;5.68;3.54;3;Premium;;;;
50111;SI1;G;4;7;0.7;63.6;58;2209;5.61;5.65;3.58;2;Very Good;;;;
50112;SI1;G;4;7;0.7;62.8;58;2209;5.64;5.69;3.56;2;Very Good;;;;
50113;VS1;H;5;5;0.71;62.1;55;2209;5.68;5.72;3.54;4;Ideal;;;;
50114;VVS2;E;2;4;0.51;61.7;57;2209;05.11;5.14;3.16;4;Ideal;;;;
50115;SI1;G;4;7;0.7;62.7;59;2209;5.57;5.63;3.51;1;Good;;;;
50116;SI1;H;5;7;0.71;63.1;56;2210;5.62;5.69;3.57;2;Very Good;;;;
50117;SI1;D;1;7;0.7;63.7;59;2210;5.59;5.65;3.58;2;Very Good;;;;
50118;VVS2;H;5;4;0.65;61.6;58;2210;5.56;05.6;3.44;4;Ideal;;;;
50119;VVS2;F;3;4;0.5;60.5;56;2210;5.15;05.9;03.1;4;Ideal;;;;
50120;VVS2;F;3;4;0.5;61.3;59;2210;05.5;05.1;03.11;4;Ideal;;;;
50121;SI2;G;4;8;0.73;61.8;56;2210;5.76;05.8;3.57;4;Ideal;;;;
50122;IF;H;5;2;0.54;60.3;55;2210;5.29;5.33;03.2;4;Ideal;;;;
50123;IF;H;5;2;0.57;61;57;2210;5.35;5.38;3.27;4;Ideal;;;;
50124;VVS2;D;1;4;0.5;60.4;54;2211;5.23;5.17;3.14;4;Ideal;;;;
50125;VVS2;G;4;4;0.66;60.5;59;2211;5.67;5.72;3.44;2;Very Good;;;;
50126;VVS2;E;2;4;0.51;61.4;59;2211;05.1;5.16;3.15;2;Very Good;;;;
50127;IF;D;1;2;0.47;60.6;60;2211;05.9;4.98;03.5;0;Fair;;;;
50128;VVS2;E;2;4;0.51;62.8;56;2211;5.13;5.15;3.23;4;Ideal;;;;
50129;VS1;D;1;5;0.58;61.8;56;2211;5.34;5.37;3.31;4;Ideal;;;;
50130;IF;H;5;2;0.58;61.6;57;2211;5.34;5.37;03.3;4;Ideal;;;;
50131;VS2;F;3;6;0.63;61;61;2211;05.6;5.49;3.38;3;Premium;;;;
50132;SI1;D;1;7;0.63;63.1;58;2211;5.49;5.44;3.45;2;Very Good;;;;
50133;VS2;F;3;6;0.67;62.5;59;2211;5.58;5.53;3.47;3;Premium;;;;
50134;VS2;F;3;6;0.7;63.5;56;2212;5.64;5.45;3.52;1;Good;;;;
50135;VS1;G;4;5;0.7;62.9;59;2212;5.56;5.63;3.52;2;Very Good;;;;
50136;SI1;G;4;7;0.72;61.2;62;2212;5.75;5.72;3.51;3;Premium;;;;
50137;SI1;H;5;7;0.7;62.1;59;2213;5.62;5.66;03.5;2;Very Good;;;;
50138;SI2;F;3;8;0.7;61.8;60;2213;5.65;5.71;3.51;3;Premium;;;;
50139;VVS2;E;2;4;0.59;59.8;57;2214;5.48;5.53;3.29;2;Very Good;;;;
50140;VS2;I;6;6;0.71;64.3;63;2214;5.63;5.56;03.6;1;Good;;;;
50141;SI1;H;5;7;0.7;62.8;57;2214;5.61;5.66;3.54;2;Very Good;;;;
50142;VS1;E;2;5;0.61;62.2;56;2214;5.43;5.41;3.37;4;Ideal;;;;
50143;VS2;D;1;6;0.6;59.6;59;2214;5.53;5.47;3.28;3;Premium;;;;
50144;SI2;E;2;8;0.75;61.9;55;2214;5.89;5.84;3.63;3;Premium;;;;
50145;SI1;G;4;7;0.71;62.5;57;2215;5.72;5.64;3.55;4;Ideal;;;;
50146;SI1;G;4;7;0.71;63.9;56;2215;5.62;5.59;3.58;1;Good;;;;
50147;SI1;I;6;7;0.73;62;57;2215;5.74;5.77;3.56;4;Ideal;;;;
50148;SI1;E;2;7;0.64;60.9;57;2215;5.56;5.58;3.39;4;Ideal;;;;
50149;SI2;E;2;8;0.7;61.1;61;2215;5.74;5.69;3.49;3;Premium;;;;
50150;SI2;E;2;8;0.71;57.8;60;2215;5.86;5.83;3.38;1;Good;;;;
50151;SI2;D;1;8;0.71;64.3;56;2215;5.64;5.59;3.61;1;Good;;;;
50152;SI1;G;4;7;0.71;62.8;61;2215;5.64;5.59;3.53;3;Premium;;;;
50153;SI2;E;2;8;0.71;62.1;62;2215;05.7;5.67;3.53;3;Premium;;;;
50154;SI1;G;4;7;0.71;58.5;58;2215;5.87;5.82;3.42;3;Premium;;;;
50155;SI2;G;4;8;0.75;61;58;2216;05.9;5.94;3.61;3;Premium;;;;
50156;VVS2;F;3;4;0.54;61.2;55;2216;5.25;5.27;3.22;4;Ideal;;;;
50157;VS2;I;6;6;0.72;60.9;60;2216;5.76;05.8;3.52;3;Premium;;;;
50158;VVS2;F;3;4;0.52;61.8;56;2216;05.2;5.17;03.2;4;Ideal;;;;
50159;VVS2;D;1;4;0.52;59.9;57;2217;5.21;5.28;3.14;4;Ideal;;;;
50160;VVS1;G;4;3;0.57;61.9;57;2217;5.31;5.35;03.3;4;Ideal;;;;
50161;VVS1;J;7;3;0.71;59.7;58;2218;05.8;5.83;3.47;2;Very Good;;;;
50162;SI2;G;4;8;0.72;61.9;59;2218;5.67;5.71;3.52;2;Very Good;;;;
50163;SI1;I;6;7;0.71;62.6;59;2218;5.67;05.7;3.56;2;Very Good;;;;
50164;SI1;H;5;7;0.7;63.7;59;2218;5.53;5.59;3.54;1;Good;;;;
50165;VS2;H;5;6;0.7;60.8;58;2218;5.71;5.68;3.46;3;Premium;;;;
50166;SI1;G;4;7;0.7;63.9;58;2218;5.57;5.51;3.54;1;Good;;;;
50167;VVS2;F;3;4;0.54;61.4;56;2218;5.27;5.29;3.24;4;Ideal;;;;
50168;SI2;I;6;8;0.73;62.4;56;2218;5.74;5.77;3.59;4;Ideal;;;;
50169;SI1;I;6;7;0.71;62.5;57;2218;5.69;5.74;3.57;4;Ideal;;;;
50170;SI1;D;1;7;0.7;61.4;59;2218;5.67;5.64;3.47;3;Premium;;;;
50171;VVS1;F;3;3;0.56;61.1;56;2218;5.41;05.3;3.27;3;Premium;;;;
50172;VS2;I;6;6;0.71;61.4;56;2219;5.73;5.79;3.53;2;Very Good;;;;
50173;IF;F;3;2;0.5;59.7;60;2219;5.18;5.24;03.11;2;Very Good;;;;
50174;VVS2;D;1;4;0.51;62.4;58;2220;05.1;5.13;3.19;2;Very Good;;;;
50175;I1;J;7;9;01.3;58.2;64;2220;6.64;6.69;3.88;1;Good;;;;
50176;VVS2;E;2;4;0.52;60.9;56;2220;5.21;5.24;3.18;4;Ideal;;;;
50177;VS1;E;2;5;0.55;61.5;56;2220;5.26;5.29;3.24;4;Ideal;;;;
50178;SI1;F;3;7;0.71;62.1;58;2221;5.64;5.72;3.53;2;Very Good;;;;
50179;SI2;D;1;8;0.7;63.1;60;2221;5.56;5.62;3.53;1;Good;;;;
50180;VS2;E;2;6;0.64;60.5;58.1;2222;5.59;5.62;3.39;2;Very Good;;;;
50181;SI2;H;5;8;0.74;62.1;58;2222;5.82;5.78;03.6;2;Very Good;;;;
50182;VS1;F;3;5;0.64;61.9;56.8;2222;5.55;05.6;3.45;4;Ideal;;;;
50183;VS1;F;3;5;0.64;57.7;61;2222;5.68;5.75;3.29;1;Good;;;;
50184;VS1;H;5;5;0.66;62.7;55;2222;05.6;5.57;03.5;4;Ideal;;;;
50185;SI2;D;1;8;0.7;61.8;55;2222;5.71;5.68;3.52;3;Premium;;;;
50186;VVS1;F;3;3;0.51;62.6;57;2223;05.6;05.1;3.18;2;Very Good;;;;
50187;SI1;J;7;7;0.8;61.6;56;2224;5.94;5.98;3.67;2;Very Good;;;;
50188;SI2;E;2;8;0.7;61.8;60;2224;5.61;5.65;3.48;2;Very Good;;;;
50189;VS2;D;1;6;0.55;60.6;56;2224;05.3;5.36;3.23;4;Ideal;;;;
50190;VS2;D;1;6;0.64;60.7;59;2224;5.58;5.62;03.4;4;Ideal;;;;
50191;SI2;F;3;8;0.72;62;55;2224;5.75;5.79;3.58;4;Ideal;;;;
50192;SI1;E;2;7;0.68;62;59;2224;5.67;5.65;3.51;3;Premium;;;;
50193;SI2;H;5;8;0.71;60.5;60;2224;5.81;5.73;3.49;3;Premium;;;;
50194;SI2;E;2;8;0.71;63.3;57;2225;5.65;5.69;3.59;2;Very Good;;;;
50195;I1;E;2;9;0.91;57.7;63;2225;06.3;6.35;3.65;1;Good;;;;
50196;VS2;E;2;6;0.61;61.7;56;2225;5.46;5.43;3.36;4;Ideal;;;;
50197;VS2;D;1;6;0.52;61.8;55;2225;5.19;5.23;3.22;4;Ideal;;;;
50198;VVS2;J;7;4;0.71;61.1;58;2226;05.7;5.75;03.5;2;Very Good;;;;
50199;VS1;I;6;5;0.71;62.9;59;2226;5.68;5.71;3.58;2;Very Good;;;;
50200;VVS2;J;7;4;0.71;60.3;61;2226;5.76;5.79;3.48;4;Ideal;;;;
50201;I1;G;4;9;0.9;63.6;61;2226;06.3;06.7;3.85;1;Good;;;;
50202;SI2;E;2;8;0.71;58.7;61;2226;5.73;5.78;3.38;1;Good;;;;
50203;SI1;D;1;7;0.69;57.6;62;2227;5.83;05.9;3.38;2;Very Good;;;;
50204;SI1;H;5;7;0.76;59.8;57;2227;5.93;5.91;3.54;3;Premium;;;;
50205;SI1;J;7;7;0.8;60.1;57;2227;06.3;5.98;3.61;3;Premium;;;;
50206;VS1;F;3;5;0.58;62.4;57;2227;5.36;5.32;3.33;4;Ideal;;;;
50207;VS1;F;3;5;0.58;61.9;56;2227;5.36;5.33;3.31;4;Ideal;;;;
50208;VS1;F;3;5;0.58;60.3;57;2227;5.47;5.44;3.29;4;Ideal;;;;
50209;SI2;H;5;8;0.75;61.9;56;2228;5.79;5.87;3.61;2;Very Good;;;;
50210;SI1;I;6;7;0.78;63.1;56;2228;5.88;5.82;3.69;2;Very Good;;;;
50211;SI1;I;6;7;0.74;62;53;2229;5.83;5.84;3.62;4;Ideal;;;;
50212;SI2;E;2;8;0.7;57.5;58;2229;05.8;5.85;3.35;1;Good;;;;
50213;SI2;D;1;8;0.8;64;60;2229;5.91;5.81;3.75;1;Good;;;;
50214;SI1;F;3;7;0.72;63.9;62;2229;05.7;5.63;3.62;1;Good;;;;
50215;SI2;E;2;8;0.7;61.1;62;2230;5.68;5.72;3.48;2;Very Good;;;;
50216;SI1;F;3;7;0.7;61.9;57;2230;5.66;5.75;3.53;4;Ideal;;;;
50217;SI1;F;3;7;0.7;62.2;58;2230;5.66;5.69;3.53;2;Very Good;;;;
50218;SI1;F;3;7;0.7;62.2;57;2230;5.67;5.74;3.55;4;Ideal;;;;
50219;SI1;F;3;7;0.7;61.9;58;2230;5.69;5.74;3.54;3;Premium;;;;
50220;SI1;F;3;7;0.7;61.8;58;2230;5.67;5.72;3.52;2;Very Good;;;;
50221;SI1;F;3;7;0.7;61.7;61;2230;5.67;05.7;3.51;2;Very Good;;;;
50222;SI1;F;3;7;0.7;61.6;55;2230;5.66;05.7;03.5;2;Very Good;;;;
50223;VVS2;E;2;4;0.52;62;54;2230;5.16;5.19;3.21;4;Ideal;;;;
50224;VVS2;E;2;4;0.53;62;58;2230;5.16;05.2;3.21;4;Ideal;;;;
50225;VS1;G;4;5;0.56;61;56;2230;5.31;5.35;3.25;4;Ideal;;;;
50226;SI1;F;3;7;0.7;60.6;58;2231;5.73;5.78;3.49;2;Very Good;;;;
50227;VVS2;F;3;4;0.54;61;54;2231;5.28;05.3;3.23;4;Ideal;;;;
50228;VVS2;F;3;4;0.54;61.6;56;2231;5.23;5.26;3.23;4;Ideal;;;;
50229;SI2;H;5;8;0.71;62.7;57;2231;5.71;5.64;3.56;3;Premium;;;;
50230;SI2;G;4;8;0.82;63.4;55;2232;5.96;5.93;3.77;2;Very Good;;;;
50231;VS2;I;6;6;0.7;62.2;55;2232;5.66;5.69;3.53;4;Ideal;;;;
50232;VS2;I;6;6;0.7;62.5;56;2232;5.66;05.7;3.55;4;Ideal;;;;
50233;SI2;G;4;8;0.7;62.4;55;2232;5.66;5.72;3.55;4;Ideal;;;;
50234;SI2;G;4;8;0.7;62.6;55;2232;5.66;5.69;3.55;4;Ideal;;;;
50235;SI2;G;4;8;0.7;61.4;57;2232;5.69;5.74;3.51;4;Ideal;;;;
50236;SI2;F;3;8;0.72;62.4;55;2232;5.72;5.76;3.58;4;Ideal;;;;
50237;VVS1;H;5;3;0.62;61.9;58;2232;5.49;5.46;3.39;3;Premium;;;;
50238;VS2;I;6;6;0.71;62.3;59;2233;5.68;5.71;3.55;4;Ideal;;;;
50239;VS1;E;2;5;0.51;61.4;56;2233;5.14;5.16;3.16;4;Ideal;;;;
50240;SI1;G;4;7;0.71;60.6;57;2233;5.72;05.8;3.49;4;Ideal;;;;
50241;IF;H;5;2;0.58;60.2;56;2233;5.43;5.46;3.28;4;Ideal;;;;
50242;SI1;G;4;7;0.7;62;61;2234;5.68;5.71;3.53;2;Very Good;;;;
50243;VS2;H;5;6;0.7;59.1;65;2234;5.75;5.85;3.43;1;Good;;;;
50244;SI2;H;5;8;0.75;62.3;57;2234;5.79;5.73;3.59;3;Premium;;;;
50245;VS1;I;6;5;0.7;62.9;61;2234;5.64;5.62;3.54;3;Premium;;;;
50246;SI2;G;4;8;0.7;61.3;58;2234;5.67;5.69;3.48;4;Ideal;;;;
50247;VS2;I;6;6;0.7;59.4;57;2234;5.77;5.82;3.44;1;Good;;;;
50248;SI1;I;6;7;0.73;62;56;2234;05.8;5.75;3.58;4;Ideal;;;;
50249;VS1;I;6;5;0.7;60.2;66;2234;5.77;5.62;3.44;0;Fair;;;;
50250;SI2;F;3;8;0.7;59.6;58;2234;5.79;5.72;3.43;3;Premium;;;;
50251;SI2;H;5;8;0.73;62.5;58;2234;5.73;5.69;3.57;3;Premium;;;;
50252;SI2;F;3;8;0.7;59.5;58;2234;5.82;5.72;3.44;3;Premium;;;;
50253;SI2;F;3;8;0.7;58.8;58;2234;5.82;5.77;3.41;3;Premium;;;;
50254;VVS2;I;6;4;0.73;59.3;59;2234;5.91;5.87;3.49;3;Premium;;;;
50255;VS1;I;6;5;0.7;61.7;61;2234;5.69;5.63;3.49;3;Premium;;;;
50256;SI1;F;3;7;0.71;63;54;2235;5.73;5.69;03.6;4;Ideal;;;;
50257;VS1;G;4;5;0.69;61.2;65.4;2235;5.58;5.64;3.42;0;Fair;;;;
50258;SI2;D;1;8;0.71;59.7;60;2235;5.84;5.79;3.47;3;Premium;;;;
50259;VVS2;F;3;4;0.56;59.5;61;2236;5.36;5.33;3.18;2;Very Good;;;;
50260;VVS2;E;2;4;0.5;61.5;57;2236;05.9;05.12;3.14;4;Ideal;;;;
50261;VVS1;G;4;3;0.54;61.8;55;2236;5.27;5.24;3.25;4;Ideal;;;;
50262;VVS1;G;4;3;0.54;60.7;56;2236;05.3;5.25;03.2;3;Premium;;;;
50263;VVS1;G;4;3;0.54;62.2;56;2236;5.22;05.2;3.24;4;Ideal;;;;
